ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,user,password,command,arg,mime_type,file_size,reply_code,reply_msg,passive,orig_h,resp_h,resp_p,fuid
1331909389.600000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,28,101,229,217).",T,192.168.202.102,192.168.28.101,58841,FTJvmZ3ZvRUSZhq9f4
1331909389.600000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,DELE,ftp://192.168.28.101/dept/env/lib/python2.7/site-packages/sqlalchemy/util/.ftpde854Us,,,550,/dept/env/lib/python2.7/site-packages/sqlalchemy/util/.ftpde854Us: Operation not permitted,,,,,FRSiDn1Pn1jr873y68
1331909389.610000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,28,101,193,225).",T,192.168.202.102,192.168.28.101,49633,FRSiDn1Pn1jr873y68
1331909389.610000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,STOR,ftp://192.168.28.101/dept/env/lib/python2.7/site-packages/sqlalchemy/util/.ftpde854Us,,,550,/dept/env/lib/python2.7/site-packages/sqlalchemy/util/.ftpde854Us: Operation not permitted,,,,,FRSiDn1Pn1jr873y68
1331909389.610000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,28,101,185,244).",T,192.168.202.102,192.168.28.101,47604,FRSiDn1Pn1jr873y68
1331909389.620000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,DELE,ftp://192.168.28.101/dept/env/lib/python2.7/site-packages/werkzeug/contrib/.ftpde854Us,,,550,/dept/env/lib/python2.7/site-packages/werkzeug/contrib/.ftpde854Us: Operation not permitted,,,,,FHAHBO3Vs3AelnAvQ2
1331909389.620000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,28,101,139,126).",T,192.168.202.102,192.168.28.101,35710,FHAHBO3Vs3AelnAvQ2
1331909389.620000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,STOR,ftp://192.168.28.101/dept/env/lib/python2.7/site-packages/werkzeug/contrib/.ftpde854Us,,,550,/dept/env/lib/python2.7/site-packages/werkzeug/contrib/.ftpde854Us: Operation not permitted,,,,,FHAHBO3Vs3AelnAvQ2
1331909389.620000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,28,101,187,161).",T,192.168.202.102,192.168.28.101,48033,FHAHBO3Vs3AelnAvQ2
1331909389.630000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,DELE,ftp://192.168.28.101/dept/env/lib/python2.7/site-packages/werkzeug/debug/.ftpde854Us,,,550,/dept/env/lib/python2.7/site-packages/werkzeug/debug/.ftpde854Us: Operation not permitted,,,,,F62oKF1oNQd3Sjk98d
1331909389.630000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,28,101,137,67).",T,192.168.202.102,192.168.28.101,35139,F62oKF1oNQd3Sjk98d
1331909389.630000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,STOR,ftp://192.168.28.101/dept/env/lib/python2.7/site-packages/werkzeug/debug/.ftpde854Us,,,550,/dept/env/lib/python2.7/site-packages/werkzeug/debug/.ftpde854Us: Operation not permitted,,,,,F62oKF1oNQd3Sjk98d
1331909389.640000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,28,101,238,59).",T,192.168.202.102,192.168.28.101,60987,F62oKF1oNQd3Sjk98d
1331909389.640000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,DELE,ftp://192.168.28.101/dept/env/lib/python2.7/site-packages/werkzeug/testsuite/.ftpde854Us,,,550,/dept/env/lib/python2.7/site-packages/werkzeug/testsuite/.ftpde854Us: Operation not permitted,,,,,F62oKF1oNQd3Sjk98d
1331909389.650000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,28,101,207,227).",T,192.168.202.102,192.168.28.101,53219,F62oKF1oNQd3Sjk98d
1331909389.650000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,STOR,ftp://192.168.28.101/dept/env/lib/python2.7/site-packages/werkzeug/testsuite/.ftpde854Us,,,550,/dept/env/lib/python2.7/site-packages/werkzeug/testsuite/.ftpde854Us: Operation not permitted,,,,,F62oKF1oNQd3Sjk98d
1331909389.650000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,28,101,225,111).",T,192.168.202.102,192.168.28.101,57711,F62oKF1oNQd3Sjk98d
1331909389.660000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,DELE,ftp://192.168.28.101/dept/env/lib/python2.7/site-packages/wtforms/ext/.ftpde854Us,,,550,/dept/env/lib/python2.7/site-packages/wtforms/ext/.ftpde854Us: Operation not permitted,,,,,Ffi35IPXffwZcWeBj
1331909389.660000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,28,101,133,148).",T,192.168.202.102,192.168.28.101,34196,Ffi35IPXffwZcWeBj
1331909389.660000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,STOR,ftp://192.168.28.101/dept/env/lib/python2.7/site-packages/wtforms/ext/.ftpde854Us,,,550,/dept/env/lib/python2.7/site-packages/wtforms/ext/.ftpde854Us: Operation not permitted,,,,,Ffi35IPXffwZcWeBj
1331909389.670000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,28,101,207,213).",T,192.168.202.102,192.168.28.101,53205,Ffi35IPXffwZcWeBj
1331909389.670000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,DELE,ftp://192.168.28.101/dept/env/lib/python2.7/site-packages/wtforms/fields/.ftpde854Us,,,550,/dept/env/lib/python2.7/site-packages/wtforms/fields/.ftpde854Us: Operation not permitted,,,,,Ffi35IPXffwZcWeBj
1331909389.680000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,28,101,146,217).",T,192.168.202.102,192.168.28.101,37593,Ffi35IPXffwZcWeBj
1331909389.680000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,STOR,ftp://192.168.28.101/dept/env/lib/python2.7/site-packages/wtforms/fields/.ftpde854Us,,,550,/dept/env/lib/python2.7/site-packages/wtforms/fields/.ftpde854Us: Operation not permitted,,,,,Ffi35IPXffwZcWeBj
1331909389.680000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,28,101,148,160).",T,192.168.202.102,192.168.28.101,38048,Ffi35IPXffwZcWeBj
1331909389.690000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,DELE,ftp://192.168.28.101/dept/env/lib/python2.7/site-packages/wtforms/widgets/.ftpde854Us,,,550,/dept/env/lib/python2.7/site-packages/wtforms/widgets/.ftpde854Us: Operation not permitted,,,,,Ffi35IPXffwZcWeBj
1331909389.690000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,28,101,145,183).",T,192.168.202.102,192.168.28.101,37303,Ffi35IPXffwZcWeBj
1331909389.690000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,STOR,ftp://192.168.28.101/dept/env/lib/python2.7/site-packages/wtforms/widgets/.ftpde854Us,,,550,/dept/env/lib/python2.7/site-packages/wtforms/widgets/.ftpde854Us: Operation not permitted,,,,,Ffi35IPXffwZcWeBj
1331909389.690000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,28,101,137,98).",T,192.168.202.102,192.168.28.101,35170,Ffi35IPXffwZcWeBj
1331909389.700000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,DELE,ftp://192.168.28.101/dept/qdept/static/css/blueprint/plugins/buttons/.ftpde854Us,,,550,/dept/qdept/static/css/blueprint/plugins/buttons/.ftpde854Us: Operation not permitted,,,,,Ffi35IPXffwZcWeBj
1331909389.700000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,28,101,204,80).",T,192.168.202.102,192.168.28.101,52304,Ffi35IPXffwZcWeBj
1331909389.700000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,STOR,ftp://192.168.28.101/dept/qdept/static/css/blueprint/plugins/buttons/.ftpde854Us,,,550,/dept/qdept/static/css/blueprint/plugins/buttons/.ftpde854Us: Operation not permitted,,,,,Ffi35IPXffwZcWeBj
1331909389.700000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,28,101,151,30).",T,192.168.202.102,192.168.28.101,38686,Ffi35IPXffwZcWeBj
1331909389.710000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,DELE,ftp://192.168.28.101/dept/qdept/static/css/blueprint/plugins/fancy-type/.ftpde854Us,,,550,/dept/qdept/static/css/blueprint/plugins/fancy-type/.ftpde854Us: Operation not permitted,,,,,Ffi35IPXffwZcWeBj
1331909389.710000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,28,101,236,245).",T,192.168.202.102,192.168.28.101,60661,Ffi35IPXffwZcWeBj
1331909389.710000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,STOR,ftp://192.168.28.101/dept/qdept/static/css/blueprint/plugins/fancy-type/.ftpde854Us,,,550,/dept/qdept/static/css/blueprint/plugins/fancy-type/.ftpde854Us: Operation not permitted,,,,,Ffi35IPXffwZcWeBj
1331909389.710000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,28,101,211,136).",T,192.168.202.102,192.168.28.101,54152,Ffi35IPXffwZcWeBj
1331909389.720000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,DELE,ftp://192.168.28.101/dept/qdept/static/css/blueprint/plugins/link-icons/.ftpde854Us,,,550,/dept/qdept/static/css/blueprint/plugins/link-icons/.ftpde854Us: Operation not permitted,,,,,Ffi35IPXffwZcWeBj
1331909389.730000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,28,101,228,102).",T,192.168.202.102,192.168.28.101,58470,Ffi35IPXffwZcWeBj
1331909389.730000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,STOR,ftp://192.168.28.101/dept/qdept/static/css/blueprint/plugins/link-icons/.ftpde854Us,,,550,/dept/qdept/static/css/blueprint/plugins/link-icons/.ftpde854Us: Operation not permitted,,,,,Ffi35IPXffwZcWeBj
1331909389.730000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,28,101,207,123).",T,192.168.202.102,192.168.28.101,53115,Ffi35IPXffwZcWeBj
1331909389.740000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,DELE,ftp://192.168.28.101/dept/qdept/static/css/blueprint/plugins/rtl/.ftpde854Us,,,550,/dept/qdept/static/css/blueprint/plugins/rtl/.ftpde854Us: Operation not permitted,,,,,Ffi35IPXffwZcWeBj
1331909389.740000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,28,101,159,54).",T,192.168.202.102,192.168.28.101,40758,Ffi35IPXffwZcWeBj
1331909389.740000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,STOR,ftp://192.168.28.101/dept/qdept/static/css/blueprint/plugins/rtl/.ftpde854Us,,,550,/dept/qdept/static/css/blueprint/plugins/rtl/.ftpde854Us: Operation not permitted,,,,,Ffi35IPXffwZcWeBj
1331909389.740000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,28,101,206,171).",T,192.168.202.102,192.168.28.101,52907,Ffi35IPXffwZcWeBj
1331909389.750000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,DELE,ftp://192.168.28.101/dept/env/lib/python2.7/site-packages/celery/app/task/.ftpde854Us,,,550,/dept/env/lib/python2.7/site-packages/celery/app/task/.ftpde854Us: Operation not permitted,,,,,Ffi35IPXffwZcWeBj
1331909389.750000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,28,101,155,96).",T,192.168.202.102,192.168.28.101,39776,Ffi35IPXffwZcWeBj
1331909389.750000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,STOR,ftp://192.168.28.101/dept/env/lib/python2.7/site-packages/celery/app/task/.ftpde854Us,,,550,/dept/env/lib/python2.7/site-packages/celery/app/task/.ftpde854Us: Operation not permitted,,,,,Ffi35IPXffwZcWeBj
1331909389.760000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,28,101,208,1).",T,192.168.202.102,192.168.28.101,53249,Ffi35IPXffwZcWeBj
1331909389.760000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,DELE,ftp://192.168.28.101/dept/env/lib/python2.7/site-packages/celery/concurrency/processes/.ftpde854Us,,,550,/dept/env/lib/python2.7/site-packages/celery/concurrency/processes/.ftpde854Us: Operation not permitted,,,,,Ffi35IPXffwZcWeBj
1331909389.760000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,28,101,161,85).",T,192.168.202.102,192.168.28.101,41301,Ffi35IPXffwZcWeBj
1331909389.770000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,STOR,ftp://192.168.28.101/dept/env/lib/python2.7/site-packages/celery/concurrency/processes/.ftpde854Us,,,550,/dept/env/lib/python2.7/site-packages/celery/concurrency/processes/.ftpde854Us: Operation not permitted,,,,,Ffi35IPXffwZcWeBj
1331909389.770000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,28,101,158,156).",T,192.168.202.102,192.168.28.101,40604,Ffi35IPXffwZcWeBj
1331909389.780000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,DELE,ftp://192.168.28.101/dept/env/lib/python2.7/site-packages/celery/tests/functional/.ftpde854Us,,,550,/dept/env/lib/python2.7/site-packages/celery/tests/functional/.ftpde854Us: Operation not permitted,,,,,Ffi35IPXffwZcWeBj
1331909389.780000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,28,101,130,116).",T,192.168.202.102,192.168.28.101,33396,Ffi35IPXffwZcWeBj
1331909389.780000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,STOR,ftp://192.168.28.101/dept/env/lib/python2.7/site-packages/celery/tests/functional/.ftpde854Us,,,550,/dept/env/lib/python2.7/site-packages/celery/tests/functional/.ftpde854Us: Operation not permitted,,,,,Ffi35IPXffwZcWeBj
1331909389.780000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,28,101,179,114).",T,192.168.202.102,192.168.28.101,45938,Ffi35IPXffwZcWeBj
1331909389.790000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,DELE,ftp://192.168.28.101/dept/env/lib/python2.7/site-packages/celery/tests/test_app/.ftpde854Us,,,550,/dept/env/lib/python2.7/site-packages/celery/tests/test_app/.ftpde854Us: Operation not permitted,,,,,Ffi35IPXffwZcWeBj
1331909389.790000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,28,101,168,104).",T,192.168.202.102,192.168.28.101,43112,Ffi35IPXffwZcWeBj
1331909389.790000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,STOR,ftp://192.168.28.101/dept/env/lib/python2.7/site-packages/celery/tests/test_app/.ftpde854Us,,,550,/dept/env/lib/python2.7/site-packages/celery/tests/test_app/.ftpde854Us: Operation not permitted,,,,,Ffi35IPXffwZcWeBj
1331909389.790000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,28,101,163,162).",T,192.168.202.102,192.168.28.101,41890,Ffi35IPXffwZcWeBj
1331909389.800000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,DELE,ftp://192.168.28.101/dept/env/lib/python2.7/site-packages/celery/tests/test_backends/.ftpde854Us,,,550,/dept/env/lib/python2.7/site-packages/celery/tests/test_backends/.ftpde854Us: Operation not permitted,,,,,FnuPlO90sm6yrXCEg
1331909389.800000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,28,101,182,69).",T,192.168.202.102,192.168.28.101,46661,FnuPlO90sm6yrXCEg
1331909389.800000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,STOR,ftp://192.168.28.101/dept/env/lib/python2.7/site-packages/celery/tests/test_backends/.ftpde854Us,,,550,/dept/env/lib/python2.7/site-packages/celery/tests/test_backends/.ftpde854Us: Operation not permitted,,,,,FnuPlO90sm6yrXCEg
1331909389.810000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,28,101,151,136).",T,192.168.202.102,192.168.28.101,38792,FnuPlO90sm6yrXCEg
1331909389.810000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,DELE,ftp://192.168.28.101/dept/env/lib/python2.7/site-packages/celery/tests/test_bin/.ftpde854Us,,,550,/dept/env/lib/python2.7/site-packages/celery/tests/test_bin/.ftpde854Us: Operation not permitted,,,,,FNwdqR3GLFCQ6uLoD8
1331909389.820000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,28,101,208,62).",T,192.168.202.102,192.168.28.101,53310,FNwdqR3GLFCQ6uLoD8
1331909389.820000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,STOR,ftp://192.168.28.101/dept/env/lib/python2.7/site-packages/celery/tests/test_bin/.ftpde854Us,,,550,/dept/env/lib/python2.7/site-packages/celery/tests/test_bin/.ftpde854Us: Operation not permitted,,,,,FNwdqR3GLFCQ6uLoD8
1331909389.820000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,28,101,138,253).",T,192.168.202.102,192.168.28.101,35581,FNwdqR3GLFCQ6uLoD8
1331909389.850000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,DELE,ftp://192.168.28.101/dept/env/lib/python2.7/site-packages/celery/tests/test_compat/.ftpde854Us,,,550,/dept/env/lib/python2.7/site-packages/celery/tests/test_compat/.ftpde854Us: Operation not permitted,,,,,FNwdqR3GLFCQ6uLoD8
1331909389.850000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,28,101,136,37).",T,192.168.202.102,192.168.28.101,34853,FNwdqR3GLFCQ6uLoD8
1331909389.860000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,STOR,ftp://192.168.28.101/dept/env/lib/python2.7/site-packages/celery/tests/test_compat/.ftpde854Us,,,550,/dept/env/lib/python2.7/site-packages/celery/tests/test_compat/.ftpde854Us: Operation not permitted,,,,,FNwdqR3GLFCQ6uLoD8
1331909389.860000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,28,101,131,211).",T,192.168.202.102,192.168.28.101,33747,FNwdqR3GLFCQ6uLoD8
1331909389.860000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,DELE,ftp://192.168.28.101/dept/env/lib/python2.7/site-packages/celery/tests/test_concurrency/.ftpde854Us,,,550,/dept/env/lib/python2.7/site-packages/celery/tests/test_concurrency/.ftpde854Us: Operation not permitted,,,,,FNwdqR3GLFCQ6uLoD8
1331909389.870000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,28,101,195,106).",T,192.168.202.102,192.168.28.101,50026,FNwdqR3GLFCQ6uLoD8
1331909389.870000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,STOR,ftp://192.168.28.101/dept/env/lib/python2.7/site-packages/celery/tests/test_concurrency/.ftpde854Us,,,550,/dept/env/lib/python2.7/site-packages/celery/tests/test_concurrency/.ftpde854Us: Operation not permitted,,,,,FNwdqR3GLFCQ6uLoD8
1331909389.870000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,28,101,172,82).",T,192.168.202.102,192.168.28.101,44114,FNwdqR3GLFCQ6uLoD8
1331909389.880000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,DELE,ftp://192.168.28.101/dept/env/lib/python2.7/site-packages/celery/tests/test_events/.ftpde854Us,,,550,/dept/env/lib/python2.7/site-packages/celery/tests/test_events/.ftpde854Us: Operation not permitted,,,,,FKULZ53oNxUvIIfqda
1331909389.880000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,28,101,232,172).",T,192.168.202.102,192.168.28.101,59564,FKULZ53oNxUvIIfqda
1331909389.880000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,STOR,ftp://192.168.28.101/dept/env/lib/python2.7/site-packages/celery/tests/test_events/.ftpde854Us,,,550,/dept/env/lib/python2.7/site-packages/celery/tests/test_events/.ftpde854Us: Operation not permitted,,,,,FKULZ53oNxUvIIfqda
1331909389.880000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,28,101,218,249).",T,192.168.202.102,192.168.28.101,56057,FKULZ53oNxUvIIfqda
1331909389.890000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,DELE,ftp://192.168.28.101/dept/env/lib/python2.7/site-packages/celery/tests/test_security/.ftpde854Us,,,550,/dept/env/lib/python2.7/site-packages/celery/tests/test_security/.ftpde854Us: Operation not permitted,,,,,FKULZ53oNxUvIIfqda
1331909389.890000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,28,101,202,94).",T,192.168.202.102,192.168.28.101,51806,FKULZ53oNxUvIIfqda
1331909389.890000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,STOR,ftp://192.168.28.101/dept/env/lib/python2.7/site-packages/celery/tests/test_security/.ftpde854Us,,,550,/dept/env/lib/python2.7/site-packages/celery/tests/test_security/.ftpde854Us: Operation not permitted,,,,,FKULZ53oNxUvIIfqda
1331909389.890000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,28,101,219,221).",T,192.168.202.102,192.168.28.101,56285,FKULZ53oNxUvIIfqda
1331909389.900000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,DELE,ftp://192.168.28.101/dept/env/lib/python2.7/site-packages/celery/tests/test_slow/.ftpde854Us,,,550,/dept/env/lib/python2.7/site-packages/celery/tests/test_slow/.ftpde854Us: Operation not permitted,,,,,FKULZ53oNxUvIIfqda
1331909389.900000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,28,101,215,149).",T,192.168.202.102,192.168.28.101,55189,FKULZ53oNxUvIIfqda
1331909389.910000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,STOR,ftp://192.168.28.101/dept/env/lib/python2.7/site-packages/celery/tests/test_slow/.ftpde854Us,,,550,/dept/env/lib/python2.7/site-packages/celery/tests/test_slow/.ftpde854Us: Operation not permitted,,,,,FKULZ53oNxUvIIfqda
1331909389.910000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,28,101,136,160).",T,192.168.202.102,192.168.28.101,34976,FKULZ53oNxUvIIfqda
1331909389.910000,CVHMpO1B6ylGqaAJje,192.168.202.102,4970,192.168.28.101,21,ftp,password@example.com,DELE,ftp://192.168.28.101/dept/env/lib/python2.7/site-packages/celery/tests/test_task/.ftpde854Us,,,550,/dept/env/lib/python2.7/site-packages/celery/tests/test_task/.ftpde854Us: Operation not permitted,,,,,FKULZ53oNxUvIIfqda
